[05/Apr/2024:13:27:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET / HTTP/1.1 302 203ms - - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:03 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /rest/api/content/98361/restriction/byOperation?_=1712314931288 HTTP/1.1 200 96ms 598 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:07 +0300] admin http-nio-8090-exec-6 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 14ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:08 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/18.5.24/_/download/resources/com.atlassian.confluence.plugins.confluence-icons:confluence-icon-resources/assets/icons/confluence-icon-status-macro.svg HTTP/1.1 200 9ms 396 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:24 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /plugins/servlet/roadmap/image/placeholder?hash=f0477dfac6f6ca380d8c5f2f44041947&width=1000&height=300&timeline=true HTTP/1.1 200 7ms 17995 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:25 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /rest/mywork/latest/status/notification/count?_=1712314931289 HTTP/1.1 200 10ms 72 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:28 +0300] admin http-nio-8090-exec-8 127.0.0.1 POST /json/startheartbeatactivity.action HTTP/1.1 200 34ms 210 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.confluence-portfolio-server-macro/images/pluginLogo.png HTTP/1.1 200 13ms 6374 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /download/resources/confluence.extra.attachments/icons/icon-attachments.png HTTP/1.1 200 10ms 579 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /download/resources/com.atlassian.confluence.ext.newcode-macro-plugin:macro-icons/macro-icon.png HTTP/1.1 200 14ms 1488 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.confluence-create-content-plugin/images/icon-macro-createfromtemplate-80.png HTTP/1.1 200 6ms 488 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.expand-macro/images/expand.png HTTP/1.1 200 9ms 1299 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /download/resources/confluence.extra.jira/images/jira-chart-macro-icon.png HTTP/1.1 200 6ms 1273 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /download/resources/confluence.extra.jira/images/jira-logo.png HTTP/1.1 200 9ms 782 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /download/resources/confluence.extra.information/icons/macro_browser_info.png HTTP/1.1 200 10ms 5113 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /download/resources/confluence.extra.information/icons/macro_browser_note.png HTTP/1.1 200 8ms 2880 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.confluence-roadmap-plugin/images/roadmap.png HTTP/1.1 200 4ms 315 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.profile-picture/icon.png HTTP/1.1 200 10ms 5709 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.status-macro/images/status-icon.png HTTP/1.1 200 13ms 864 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /download/resources/com.atlassian.confluence.plugins.confluence-inline-tasks/tasks-report-image-resources/task-report.png HTTP/1.1 200 7ms 708 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /download/resources/confluence.extra.information/icons/macro_browser_tip.png HTTP/1.1 200 4ms 3299 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /download/resources/com.atlassian.confluence.extra.team-calendars:calendar-resources/img/macro-icon.png HTTP/1.1 200 7ms 822 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /download/resources/confluence.extra.information/icons/macro_browser_warning.png HTTP/1.1 200 6ms 2583 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:49 +0300] admin http-nio-8090-exec-1 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/1.0/_/images/sprites/macro-icons.png HTTP/1.1 200 7ms 69800 http://localhost:8090/s/46ef8bccc66b78ccc5de51e449a650b9-CDN/vv2rty/9012/m4ydwl/250791d5bb13eb457684c8c9fe538b9f/_/download/contextbatch/css/editor,macro-browser,-_super,-atl.general,-com.atlassian.confluence.plugins.confluence-inline-comments:app,-main,-viewcontent,-roadmap-view-resources,-com.atlassian.confluence.plugins.confluence-inline-comments:EditorContextInit,-page,-browser-metrics-plugin.contrib,-atl.comments/batch.css?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&highlightactions=true&hostenabled=true&onboarding-in-progress=true&tc-license-setup=true&user-logged-in=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:52 +0300] admin http-nio-8090-exec-4 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 16ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:55 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /rest/mywork/latest/status/notification/count?_=1712314931290 HTTP/1.1 200 14ms 72 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:58 +0300] admin http-nio-8090-exec-5 127.0.0.1 POST /json/startheartbeatactivity.action HTTP/1.1 200 46ms 210 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:04:58 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /rest/inlinecomments/1.0/comments?containerId=98361&_=1712314931291 HTTP/1.1 200 22ms 44 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:02 +0300] admin http-nio-8090-exec-1 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 16ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /plugins/macrobrowser/browse-macros-details.action?id=roadmap&_=1712314931292 HTTP/1.1 200 122ms 682 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/9.2.2/_/download/resources/com.atlassian.auiplugin:split_aui.splitchunk.56dfb54d0c/assets/atlassian-icons.woff HTTP/1.1 200 11ms 59848 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-1 127.0.0.1 POST /rest/tinymce/1/macro/preview HTTP/1.1 200 69ms 4323 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/5c25e77594b88e4973ecdccef01250b9-CDN/vv2rty/9012/m4ydwl/a09fe1bdef0104dcb5ffe52d655c05e1/_/download/contextbatch/css/preview,-_super/batch.css HTTP/1.1 200 57ms 13800 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/3a916306af52adbb737536ccd8d1dbde-CDN/vv2rty/9012/m4ydwl/a9b5949675c07b905b986bb9e699fb8c/_/download/contextbatch/js/roadmap-view-resources,-_super/batch.js?locale=en-US HTTP/1.1 200 53ms 10364 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /blank.html HTTP/1.1 200 175ms 145 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/a9b5949675c07b905b986bb9e699fb8c/_/download/contextbatch/css/roadmap-view-resources,-_super/batch.css HTTP/1.1 200 6ms 2526 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/f6cc0b4541609ff65c57eecfff9bf581-CDN/vv2rty/9012/m4ydwl/a09fe1bdef0104dcb5ffe52d655c05e1/_/download/contextbatch/js/preview,-_super/batch.js?locale=en-US HTTP/1.1 200 306ms 61673 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /plugins/servlet/roadmap/image/98361/1/$%7Bhash%7D.png HTTP/1.1 200 11ms 303 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-5 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 16ms 278 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:16 +0300] admin http-nio-8090-exec-8 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 28ms 339 http://localhost:8090/display/TS/Testing+space Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:17 +0300] admin http-nio-8090-exec-3 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 17ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:25 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /rest/mywork/latest/status/notification/count?_=1712314931293 HTTP/1.1 200 9ms 72 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:28 +0300] admin http-nio-8090-exec-5 127.0.0.1 POST /json/startheartbeatactivity.action HTTP/1.1 200 34ms 210 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:32 +0300] admin http-nio-8090-exec-3 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 11ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:55 +0300] admin http-nio-8090-exec-6 127.0.0.1 GET /rest/mywork/latest/status/notification/count?_=1712314931294 HTTP/1.1 200 13ms 72 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:58 +0300] admin http-nio-8090-exec-7 127.0.0.1 POST /json/startheartbeatactivity.action HTTP/1.1 200 33ms 210 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:05:58 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /rest/inlinecomments/1.0/comments?containerId=98361&_=1712314931295 HTTP/1.1 200 13ms 44 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:02 +0300] admin http-nio-8090-exec-8 127.0.0.1 POST /rest/analytics/1.0/publish/bulk HTTP/1.1 200 11ms 40 http://localhost:8090/pages/resumedraft.action?draftId=98378&draftShareId=e7a5ab96-cb60-4f29-b0c8-14984f47af99& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-7 127.0.0.1 GET /display/TS/Testing+space HTTP/1.1 302 129ms - - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-5 127.0.0.1 GET /login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true HTTP/1.1 200 160ms 7744 - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /s/64665544c4fc97283f5f92f98c7a4846-CDN/vv2rty/9012/m4ydwl/73c5e72ab2ef0f3a8a36df3d1a8a1af2/_/download/contextbatch/css/login,-_super/batch.css HTTP/1.1 200 6ms 791 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/af013634bcf8ad4512a73a1780b69964/_/download/contextbatch/css/main,-_super/batch.css HTTP/1.1 200 5ms 5975 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/8e414c4806ab214ca627b1e04c924ff9/_/download/contextbatch/css/atl.general,-_super/batch.css?hostenabled=true HTTP/1.1 200 12ms 11349 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-6 127.0.0.1 GET /s/caaa129019f4b181b9df82851fd9cd77-CDN/vv2rty/9012/m4ydwl/af013634bcf8ad4512a73a1780b69964/_/download/contextbatch/js/main,-_super/batch.js?locale=en-US HTTP/1.1 200 4ms 3670 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/1.0/_/download/batch/confluence.web.resources:login/confluence.web.resources:login.js?locale=en-US HTTP/1.1 200 9ms 740 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /s/769fd10f3de417281b6d27b89cb64f7d-CDN/vv2rty/9012/m4ydwl/8e414c4806ab214ca627b1e04c924ff9/_/download/contextbatch/js/atl.general,-_super/batch.js?hostenabled=true&locale=en-US HTTP/1.1 200 16ms 51931 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css HTTP/1.1 200 34ms 80191 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-4 127.0.0.1 GET /s/13cc3dca2cda172cd6e12e825c36543c-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/js/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.js?locale=en-US HTTP/1.1 200 70ms 286437 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/1.0/_/download/resources/confluence.web.resources:ajs/images/brand-images/products/confluence-white.svg HTTP/1.1 200 5ms 7035 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/1.0/_/download/resources/confluence.web.resources:ajs/images/brand-images/atlassian/atlassian-horizontal-neutral.svg HTTP/1.1 200 5ms 2711 http://localhost:8090/s/98b45bdeb6272f075aded8429c1ca590-CDN/vv2rty/9012/m4ydwl/f54e1e6a7a67c22db9843209075e4af4/_/download/contextbatch/css/_super,-com.atlassian.plugins.atlassian-plugins-webresource-rest:data-collector-perf-observer/batch.css Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:14:06:17 +0300] - http-nio-8090-exec-7 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 21ms 278 http://localhost:8090/login.action?os_destination=%2Fpages%2Fviewpage.action%3FspaceKey%3DTS%26title%3DTesting%2Bspace&permissionViolation=true Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
